record_id,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62,g63,g64,g65,g66,g67,g68,g69,g70,g71,g72,g73,g74,g75,g76,g77,g78,g79,g80,g81,g82,g83,g84,g85,g86,g87,g88,g89,g90,g91,g92,g93,g94,g95,g96,g97,g98,g99
137,-0.023980368,0.1584591,0.29260182,-0.29102233,0.05483836,-0.18309928,-0.096957356,0.13217635,0.08715737,0.19639987,0.27586576,0.0064897295,0.119815916,-0.17260113,0.18175015,-0.38831046,0.37574482,0.078853816,-0.0983709,0.42570516,0.107747726,0.09193437,0.14082381,0.06687537,0.26125118,0.011261002,-0.2638331,-0.54429543,-0.41528493,-0.038779095,-0.019934725,0.8241955,-0.07417,-0.06986635,0.16199446,0.35794437,-0.066363335,0.16570999,0.039341804,-0.45402232,-0.018925358,-0.21368675,0.032623447,-0.5822009,0.010585719,0.0961812,0.0038954562,-0.45510262,0.13451,-0.46438253,0.15891272,-0.08364181,0.18124892,0.7611363,-0.28963456,-2.0943773,-0.18444343,-0.16157967,1.7851337,0.22059236,0.101505466,0.3081152,-0.14819881,0.042479467,0.33230665,-0.035530638,0.49863407,0.38395452,0.2549199,-0.30145678,0.05292909,-0.23712458,0.026741,-0.23411474,0.09302127,0.10633464,-0.044216044,-0.041841015,-0.9189358,-0.04981028,0.81567293,-0.21585874,-0.27756545,0.04497772,-1.004546,-0.17457935,0.12365272,-0.26555818,-0.049905434,-0.15795635,-0.19851771,0.03206664,-0.028252093,-0.43427122,-0.5709609,0.017028166,0.022363482,-0.21096088,0.65556073,0.15929419
138,-0.242935,0.22773512,0.33899537,-0.10267088,0.09852874,-0.18014726,-0.19274387,0.19498125,-0.042681877,0.11042251,-0.036154322,-0.18302052,0.09857452,0.001997497,0.17165725,-0.18469313,-0.042979248,0.11908275,-0.023610126,0.231445,0.21129751,-0.016693756,0.4534064,0.18040375,0.2626956,-0.0015276282,0.049265366,-0.61328006,-0.38153037,-0.036117002,-0.24533501,0.6683751,-0.13482624,-0.039097995,0.31351,0.45179874,0.14075962,0.21775436,-0.035371438,-0.52187,-0.173515,-0.19000074,0.08531612,-0.37121373,-0.027265996,-0.121606246,0.35603598,-0.3812725,0.053183123,-0.76656246,0.17375973,-0.06740625,0.24749652,1.0163387,-0.31711864,-2.413045,-0.044896126,-0.27109388,1.7339625,0.06275912,-0.17055675,0.49553624,-0.37771398,0.14977288,0.8586025,-0.21159813,0.6264975,0.018507868,0.43491077,-0.33515775,-0.0781735,-0.33858088,-0.049387753,-0.13054127,0.31161487,0.072755754,-0.1552985,-0.008950999,-0.87427133,0.035342745,0.6647038,0.100219876,-0.5623925,0.03093762,-1.2376437,-0.12832801,-0.005272031,-0.36909464,-0.17238139,-0.42495885,-0.016976375,-0.07307888,-0.16381526,0.14006248,-0.32495642,0.19067624,-0.21984115,-0.46755287,0.5503713,0.17689452
139,-0.29231998,0.14336,0.15875001,-0.089921,-0.32564667,-0.18611932,-0.3318633,0.34762666,-0.39613333,0.04623668,-0.05449934,0.22196901,0.41706,-0.10399333,-0.14032,-0.38433668,0.034763325,-0.3448533,0.17919482,0.051,0.4251933,0.17489667,0.16016443,0.13417666,0.40526167,0.15285,-0.44047666,-0.49107334,-0.123794995,0.08888801,-0.10413999,0.5289767,-0.03115665,-0.16557,0.19598334,0.36694667,0.31789732,0.11165333,-0.22341001,-0.016533336,-0.014443333,-0.29670966,0.43593,-0.068689995,0.15601732,-0.15067333,0.78982997,-0.06868333,0.015559003,-0.5475033,0.20362099,-0.29693332,0.25592065,1.2199565,-0.18643336,-2.9760666,0.35118333,-0.26897532,2.047,0.05492999,-0.027420664,0.9591933,-0.13327332,0.047706667,0.7497933,-0.17840666,0.52636003,0.38722333,0.34093332,-0.22805667,0.21500666,-0.120513,0.024036666,-0.5192,0.42094198,-0.36205664,-0.5553667,-0.144209,-1.0085467,-0.007956669,0.5377833,0.06985033,-0.42952335,0.44800666,-1.4962333,-0.11252334,0.06357061,-0.113100655,-0.24079032,-0.21542333,-0.047575336,0.36057636,-0.31820667,0.086666666,-0.54831,-0.13759066,-0.76719666,-0.591,0.46839,0.5127167
140,-0.57069,0.11777499,0.50558996,-0.46385503,-0.365275,0.33764,0.031355,0.16822301,-0.09183499,-0.041660003,0.206325,-0.19145499,0.17894399,-0.24281001,-0.013735004,-0.286515,-0.357495,-0.010505006,-0.14929101,0.1475135,0.268325,0.38571,0.19114,-0.45679998,0.111765,0.44917348,-0.48552498,-0.685035,-0.2274765,-0.27107,-0.045842003,0.582355,-0.171576,0.011095498,0.0062200055,0.686195,0.194683,-0.3664574,0.08569499,-0.579075,-0.1614245,-0.64234,-0.16306311,-0.396,-0.10203,-0.23735,0.124035,0.1005255,0.540125,-1.062075,-0.055587,-0.363985,0.26635998,0.983675,-0.251585,-2.5175,0.387915,0.183856,1.174695,0.1647505,0.035595004,1.22105,-0.66522,0.24057499,0.79375,0.08558,0.838745,0.06689501,0.310545,-0.53751004,0.2850345,-0.3604135,0.14096999,-0.1272,0.3199285,0.14324999,-0.020595,-0.250695,0.16786003,-0.14118999,0.61141,-0.057621498,-0.888235,0.249495,-1.095535,-0.0975685,0.1391975,0.13975,-0.37537798,-0.327865,-0.074085,0.400692,-0.1193645,-0.2069045,-0.46077502,-0.061368503,-0.432085,-0.191645,-0.1347595,0.28108
141,-0.10772882,0.1511234,0.4421394,-0.24025454,-0.0389426,0.1094163,-0.12229425,0.3120903,0.10857718,0.039307177,0.27357602,0.18958771,0.1566218,0.024959944,0.013838412,-0.22658935,0.29542798,0.21214472,-0.39265323,0.0070076436,0.22014956,0.080394536,0.07133771,-0.13354407,0.06229934,-0.0011618803,-0.13581347,-0.33553457,0.13962524,-0.19551957,0.014061069,0.38940707,-0.0025615816,0.14271413,-0.046816874,0.29842576,-0.08506233,0.17729795,0.060018707,-0.1819825,-0.3696809,-0.28027532,0.3053361,-0.35607332,-0.1155717,-0.04876141,0.03078959,-0.3111024,0.07468565,-0.74647886,0.26614615,-0.008887065,0.17905842,0.8317693,-0.3606711,-1.87424,-0.077578865,-0.18084845,1.3374095,0.54477865,-0.073461875,0.6535941,-0.26123744,0.113635145,0.7101453,-0.050209116,0.2881858,0.23959951,0.025080936,-0.22546747,0.14780983,-0.34590134,-0.012524123,-0.11899672,0.12052871,0.2025543,-0.15996559,0.035839763,-0.8276942,0.104004174,0.5165877,-0.016190244,-0.484507,0.070351176,-1.1999023,-0.27398953,-0.047878634,-0.2888638,-0.24977261,-0.3660374,-0.17206553,-0.21021098,0.029820459,0.06114518,-0.4564529,-0.07373423,-0.13485444,-0.22769623,0.376713,0.2863567
142,-0.05020243,0.07575671,0.24086387,0.023030002,0.08098143,0.40296286,0.17051658,0.49098712,-0.071807854,-0.014894717,0.33663028,0.12549612,0.27836683,0.072348714,0.3000243,-0.2938757,0.11832142,0.22379842,-0.24180685,0.13004556,0.24976571,0.10206242,0.18787657,0.097249284,0.11900956,-0.27275,-0.15990858,-0.41161412,-0.06843656,0.18123743,0.16309042,0.4574657,-0.046811707,-0.1449543,0.06378,0.320285,-0.06975315,0.067724854,0.2362057,-0.29116744,-0.112031415,-0.3886642,0.22804856,-0.16149129,-0.10426398,-0.08688571,0.1160457,-0.24052572,0.12835614,-0.70539856,0.20487973,-0.19472429,0.16736744,0.8973101,-0.04899647,-2.3453715,-0.2515463,-0.18360622,1.8817856,0.42523098,0.14334957,0.9538928,-0.26233572,-0.025473658,0.54176605,0.184567,0.277857,0.16476543,0.34936255,0.012730428,-0.18707715,0.2808043,0.20876114,-0.25415128,0.184978,0.31068042,-0.09532915,-0.42024428,-0.8123585,0.037649717,0.57263285,0.18475641,-0.2776443,0.18431728,-1.1859114,-0.17935269,0.36661932,-0.17531872,-0.16537629,-0.06808814,-0.00606301,0.09488499,0.078608,-0.042097848,-0.5128107,-0.064194284,-0.07598758,-0.094211444,0.48267648,0.15870035
143,-0.023878798,0.259271,0.60039604,-0.22681649,-0.83970594,0.2511372,-0.019756038,0.46560797,0.289808,-0.233306,0.761366,0.36382937,0.409972,-0.1553792,-0.1672788,-0.641362,-0.27543396,0.23436001,-0.422676,0.37144598,0.11499641,0.82541,-0.26750603,-0.3515225,-0.09276339,0.3125454,0.15485208,-0.40942064,0.42589155,-0.0008719891,-0.26634863,0.83373594,0.3408224,-0.018477384,0.2843684,0.259484,-0.18083958,0.1899748,0.29622403,-0.561908,-0.266022,-0.21730399,0.255866,-0.528508,-0.47950858,-0.4191652,0.38034457,-0.3355178,-0.111868,-1.2474941,-0.10386281,-0.3025434,0.30745903,0.67404956,-0.56962,-1.8675461,0.18625203,0.27198023,1.111,0.25079018,0.12670639,0.63336,-0.8693412,-0.28141853,0.599376,0.047629405,0.490808,0.651612,-0.5032666,-0.024555404,0.347578,-0.30807,0.14336002,-0.40976,0.327198,0.24423802,0.10858701,0.0319092,-0.54226196,-0.49057603,0.2817554,-0.45370564,-0.45923463,0.0872162,-1.266208,-0.089095615,-0.1667811,-0.22421399,-0.62955004,-0.2707128,-0.028312001,-0.1484586,0.22511618,0.23941723,-0.48171383,0.21327241,-0.127681,-0.355578,0.1874862,0.35857877
144,-0.36606002,0.16403666,0.4128867,-0.353786,-0.73188,-0.21986668,0.112337,-0.12999067,-1.35544,-0.10950467,0.6567467,-0.34889665,-0.56033665,0.061093315,-0.14413667,0.25769335,-0.3921833,0.48868003,-0.23408,0.45129335,0.6730433,0.4069933,0.052914664,0.82187,0.082838334,0.7374334,0.34684002,-0.08317001,0.43363,0.06677667,0.52115,0.45063338,-0.36001337,0.09349933,0.19891,-0.02437667,0.35851666,1.1118667,-0.19724333,0.28614,1.06027,-0.56777936,0.41399336,-0.43759862,-0.072299995,0.111026675,-0.8753333,-0.084446006,0.45064998,-0.03406666,-0.62023336,0.055143338,0.095706664,0.48525396,-0.76906663,-1.8277001,-0.045763314,0.19067001,1.0865533,0.286376,-0.4599533,-0.063876666,-0.30884334,-0.18189,1.0525032,0.44038,0.39353332,0.5853133,0.07504668,0.09730333,-0.7583793,-0.21144001,-0.51922,0.033140022,0.6741267,-0.16232933,0.25670934,-0.39603963,-0.356288,-0.49803331,-0.015873352,-0.71348333,-0.50843,-0.21883266,-1.0478333,0.14066,-0.20395,-0.95556664,0.048502665,0.4829867,-0.68432,0.14460434,0.08123066,0.36640668,0.034233,-0.08001334,-0.23414665,-1.0234667,0.38000062,-0.27750468
145,0.041975,0.56665,0.55495,-0.79539,0.011599,0.042316,-0.47193,0.16728,-1.03,-0.42708,-0.042261,-0.93797,0.01764,0.24681,0.24844,-0.74971,0.75269,0.24294,0.4173,1.089,-0.10551,0.29419,-0.84321,0.25104,1.2688,0.26621,0.4935,-0.12787,0.41448,-0.37376,0.36673,0.05751,-0.34514,-0.0082621,0.74975,-0.53979,0.42224,0.74624,-0.64641,0.046788,0.23655,0.26706,-0.63018,0.39395,0.65331,-0.29825,-0.84473,0.10571,0.31079,-0.049061,0.09755,-0.41271,-0.15946,0.91942,0.80997,-2.2296,-0.76507,0.86158,0.55543,0.75676,-0.83314,1.7212,-0.1477,0.34273,0.50468,0.025164,0.46121,0.89271,-0.38666,0.43921,0.18902,-0.25856,-0.23932,0.21862,-0.098173,-0.64256,0.28659,-0.39449,-0.048029,-0.41707,0.023152,-0.090341,0.011254,-0.34894,-0.91081,-0.36158,-0.33487,0.13672,0.026403,-0.36497,-0.66273,0.18363,-0.49008,-0.24731,-0.55261,-0.29198,-1.0498,0.048084,-0.038734,0.20852
146,-0.25215966,0.28032002,0.32293665,-0.17241101,-0.49020335,-0.13905932,0.019082,-0.12200666,-0.110920005,-0.40575334,-0.09511604,-0.09452667,0.3432033,-0.12814766,-0.04385333,-0.24799733,-0.22305067,0.01421534,-0.145692,0.69202,0.176772,0.14846332,-0.07980333,-0.40101334,-0.014208336,0.221022,-0.27474666,-0.45429334,-0.17552866,-0.042029988,-0.16795665,0.60162663,0.018553339,-0.25005665,0.50590664,0.30856666,-0.15134266,0.22130264,-0.014764935,-0.37703666,-0.15242167,-0.075876005,0.28261468,-0.33056268,-0.22037001,-0.41885003,0.6912453,-0.025365934,-0.130227,-1.07,0.24598335,-0.2681474,0.19524665,0.9218567,-0.067464,-2.4598668,0.2810473,0.160206,1.2846466,0.024829999,-0.24770068,0.9548133,-0.7022133,-0.124201335,0.85268,-0.11573199,0.6292433,0.33326334,0.19922733,-0.4197,0.23163335,-0.18700266,0.3113993,-0.23883599,0.6367533,0.065696664,-0.18164967,-0.22309333,-0.42376336,-0.06504333,0.4715233,0.22032833,-0.5234633,-0.018376663,-1.5135001,-0.21394001,-0.022737065,-0.20481034,-0.53477997,-0.5859167,-0.009553533,-0.28959033,-0.007401665,0.184175,-0.46459332,0.12694533,-0.5021966,-0.59528,-0.0075106644,0.63805
147,-0.13399391,0.22769971,0.33051765,-0.22286503,-0.008203962,0.021113668,-0.22140953,0.28267306,-0.008184164,0.06947787,0.17590736,-0.026041703,0.121961616,-0.0004035616,0.10054838,-0.29582995,0.24374914,0.16460773,-0.3875267,0.27216616,0.19356805,-0.1751832,0.20267117,0.1142711,0.11785414,-0.08687624,-0.09968582,-0.40303177,-0.027635287,-0.26874503,-0.008844893,0.5659957,-0.15936643,-0.028571064,0.091770925,0.3953274,-0.020545006,0.26802745,-0.06069187,-0.255589,-0.25528696,-0.28298646,0.04042092,-0.33830395,-0.10583175,0.032128815,0.071703345,-0.471779,-0.087555066,-0.71490663,0.0957834,0.052550286,0.121998504,1.0742472,-0.32191172,-2.1917286,-0.043891665,-0.37041557,1.848791,0.3972124,-0.16705464,0.54014134,-0.25829864,0.13089266,0.7234101,-0.032487907,0.33485493,0.35273305,0.17986031,-0.35704622,-0.021088658,-0.3979502,-0.07827072,-0.3469574,0.26994422,0.1689819,-0.18363932,-0.051819414,-0.8780087,0.051325478,0.6799675,-0.06831483,-0.50814146,0.062289525,-1.3425419,-0.12843406,0.20246615,-0.041030742,-0.14493063,-0.28485304,-0.14037515,-0.013668866,-0.12857728,-0.20887838,-0.49291363,-0.11969266,-0.03780286,-0.09609505,0.6852072,0.12996066
148,-0.004835026,0.15232484,0.28192344,-0.2729159,-0.1289546,0.23440035,-0.059750967,0.19293027,0.0057225158,0.0746603,0.24137682,0.10155027,0.22393195,0.053061485,0.1804094,-0.29231992,0.12597166,0.16589671,-0.42158157,0.22250713,0.22852331,0.1735501,0.19139512,-0.07223754,0.19152915,-0.084719755,-0.20740323,-0.41113713,0.1060018,-0.13382426,0.04997738,0.49083143,0.028713899,0.10608189,0.050391134,0.36413088,-0.0842735,0.17669313,0.05821392,-0.20504905,-0.36696914,-0.23572882,0.22048178,-0.44007224,-0.12945637,-0.0041451138,0.14748366,-0.26571384,0.116729565,-0.804944,0.12433402,0.016435768,0.16462688,0.9621712,-0.29759708,-2.2551036,-0.10427266,-0.07303991,1.5950792,0.53752196,-0.07325919,0.764719,-0.32836244,0.1710058,0.64561003,-0.1266364,0.5193685,0.31960365,0.097225055,-0.08597875,0.00641537,-0.29157063,0.049124423,-0.31267345,0.14398625,0.29454827,-0.0806612,0.027493328,-0.88963085,0.05587798,0.6069138,-0.05133598,-0.4574247,0.13214463,-1.355812,-0.30171174,0.04714523,-0.28352147,-0.35757634,-0.3787659,-0.04958126,-0.25426763,0.0005011277,0.036126997,-0.5261507,0.0057751485,-0.20527391,-0.1371217,0.39172614,0.22476175
149,0.098766,0.38397,0.26227,-0.058741,-0.20597,0.19129,0.031302,0.4311,-0.14923,0.26468,-0.063913,-0.094587,0.19793,-0.096618,0.24348,-0.31467,0.097675,0.24724,-0.32368,0.047118,0.45458,-0.38223,0.1306,0.080704,0.13255,-0.44639,0.26547,-0.61557,0.063596,-0.08303,0.41454,0.68674,0.020873,-0.27769,0.1425,0.33237,-0.022684,0.32512,-0.0078992,-0.15809,0.11388,-0.20844,0.3988,0.12267,0.017449,-0.040645,0.30873,-0.44941,-0.35171,-0.8214,0.24074,-0.015392,0.39307,1.0094,-0.27229,-2.8493,-0.092518,-0.19689,1.7606,0.46902,0.1608,0.9059,-0.37837,0.11984,0.79972,0.10071,0.13774,0.044494,0.15176,0.22861,-0.64129,-0.13822,0.11375,-0.29933,0.28768,0.19966,-0.21373,-0.53014,-0.73647,-0.13001,0.14474,-0.1926,-0.46546,0.18238,-1.3896,0.032834,0.04814,-0.47467,-0.025645,-0.40943,-0.25694,-0.027033,-0.17771,0.26613,-0.2861,-0.20019,-0.80291,-0.40619,0.61264,-0.1077
150,0.075235,0.1481655,0.64966,-0.6385975,-0.3624075,0.436652,0.051356755,0.19634797,0.1592585,0.0725385,-0.31944752,0.16360995,0.08250475,-0.034271,0.27453,0.26657975,0.15652099,-0.011931251,-0.111195505,0.47151148,0.45944852,0.22505425,-0.213815,-0.5609703,0.30523747,0.16046825,-0.48649,-0.21270251,-0.08216251,-0.15772249,-0.20704125,0.6041825,0.43075225,-0.1630293,-0.016834997,0.3622275,-0.46447927,-0.051612496,0.49238998,-0.2995725,-0.10728,0.34448776,0.23044248,-0.20437975,-0.40456247,-0.00456075,0.19255224,-0.16608499,-0.2040125,-0.666595,-0.12674248,-0.06188849,0.1433425,0.71664995,-0.5388125,-1.995465,0.014761994,0.146115,0.98193586,0.32851,0.02925625,0.7442225,-0.28321773,-0.09962593,0.890615,0.024534002,0.7841825,0.09725502,-0.047097497,0.07917042,-0.047735002,0.059877504,-0.056016,-0.18825975,0.04976217,0.19428399,0.284765,-0.21703449,-0.6016275,0.129745,0.39095202,-0.15802775,-0.2172775,-0.1829538,-1.09511,-0.0965985,-0.026942503,-0.18405,-0.3083185,-0.5136375,0.21667498,0.03216675,-0.18136725,-0.13281173,-0.19412625,-0.220521,-0.10607725,-0.26401126,0.11940501,0.41161
151,0.078602165,0.056553468,0.3366217,-0.23609695,0.06758376,0.24073991,-0.109554134,0.254528,0.009567001,-0.1381739,0.16606799,0.027663345,0.2576145,0.076756,0.12283585,-0.11409661,0.049065415,0.028794004,-0.254822,0.18343425,0.13444385,-0.017279567,0.041083537,0.011390478,0.24105366,0.017581077,-0.24506362,-0.26023513,-0.0019715186,-0.14369434,0.15587054,0.29318172,-0.22655085,-0.066201136,0.018446874,0.054355215,-0.14282475,0.08475906,-0.18525313,-0.23798269,-0.15843605,-0.22188479,0.21795219,-0.17469542,-0.04150018,0.01404259,0.17701061,-0.2115387,0.08120218,-0.6300037,0.10363309,-0.022497907,0.12323221,0.897591,-0.16441347,-1.9211023,0.046014592,-0.13606934,1.351935,0.39286295,-0.12503585,0.57506806,-0.3884387,0.10587448,0.50424534,-0.057224248,0.32274187,0.2012797,0.22422495,-0.14040662,-0.18884909,-0.14663494,-0.00470044,-0.32967964,0.13995972,0.2985801,-0.16265629,-0.057672933,-0.6614199,0.03787659,0.5587606,0.03056791,-0.41105497,0.08458112,-1.1379312,-0.1777873,0.13604572,-0.062176965,-0.16981259,-0.26569676,-0.07927521,-0.068590716,-0.02663524,0.06892294,-0.4122083,-0.13018848,-0.10454501,-0.11338454,0.45743686,0.08906991
152,0.054593425,0.20497592,0.23318945,-0.06216581,-0.15040994,-0.09768157,-0.2094281,0.02640728,-0.1372355,-0.09466521,0.18688689,0.048183255,0.26641688,-0.13125218,-0.046841525,-0.39564833,0.26987925,0.18121135,-0.35825613,0.28463188,0.06609476,0.110827945,-0.0061161774,-0.15753871,0.12778346,-0.06136478,-0.11319648,-0.26061755,0.053269666,-0.24753849,-0.028703712,0.57280153,-0.011209136,-0.18403432,0.124577135,0.30470604,-0.06337224,0.18318266,0.0068790964,-0.22309217,-0.1908376,-0.22240613,0.15853615,-0.2959246,-0.20501773,0.050946996,0.23097524,-0.33232626,0.12733886,-0.67731714,-0.02036576,-0.052490324,0.10239719,0.9093044,-0.037161093,-1.8518646,0.016720576,-0.09770099,1.4948467,0.39152995,-0.033705574,0.6158918,-0.14797032,0.090938605,0.53358936,-0.0037598638,0.42596558,0.23946315,0.24524294,-0.1292201,0.052993707,-0.13582927,-0.10380863,-0.30371958,0.105692476,0.1370568,-0.087311625,-0.16879623,-0.8077167,0.0352951,0.5766309,-0.08866152,-0.3745678,0.1487847,-1.3619672,-0.15954337,-0.12212743,-0.26049867,-0.19428575,-0.4178109,-0.076725855,-0.055630326,0.022706954,-0.059424087,-0.53735,0.05519339,-0.26764548,-0.29404777,0.37786475,0.37729415
153,-0.0081705395,0.09096228,0.2732085,-0.21497375,-0.15032063,0.16567373,-0.31667808,0.13885479,0.24681245,-0.13526502,0.32654545,0.08752773,0.07587817,-0.07949454,0.10670482,-0.2333527,-0.0069493623,0.28148887,-0.033873852,0.2278588,-0.022144556,-0.15927681,-0.10902819,-0.25785273,0.2275518,0.029253645,-0.38214108,-0.43898496,0.17047383,-0.1517693,0.11024382,0.47950095,0.03865337,-0.05901418,0.12208963,0.13585208,0.021260638,-0.006377089,0.14999281,-0.38351583,-0.109175466,-0.16159536,0.0076773614,-0.27130386,-0.25154227,0.12304681,-0.05708547,-0.4473336,-0.160982,-0.6766612,0.21949881,0.31544954,0.07349255,0.8366732,-0.16608037,-1.7281073,-0.028512543,-0.11809618,1.6259212,0.07013019,-0.013569111,0.5540106,-0.22815046,0.05852225,0.57562846,0.066333085,0.5587023,0.2865311,-0.16324215,-0.24066137,-0.21692891,-0.20749973,0.08031246,-0.32998502,0.27218354,0.28453964,-0.114719085,-0.048365176,-0.52484757,-0.011295454,0.62022626,-0.16558,-0.4494367,0.12019591,-1.1652937,-0.11214709,0.1369659,-0.06046246,-0.16579945,-0.22948818,-0.16142544,0.018177357,0.057291724,-0.3261182,-0.23856272,-0.28471258,0.086716905,0.123918824,0.4010581,0.15526925
154,-0.19246429,0.1429832,0.24704887,-0.25779268,0.018567996,0.18042691,-0.19565965,0.15758234,0.08301668,0.012391364,0.16826858,-0.01784624,0.05352442,-0.16860129,0.20095383,-0.19144021,0.28871953,0.14037524,-0.4648427,0.3945504,0.3857701,-0.10069471,0.30980206,0.056368448,0.118322484,-0.08052428,-0.14484158,-0.51656336,0.18748468,-0.1464944,-0.10549658,0.5899991,-0.113777615,0.040432543,0.10354832,0.5192732,-0.08089668,0.10159009,0.03356946,-0.20841192,-0.33799794,-0.17422481,-0.21952057,-0.53925693,-0.26546007,0.111058004,0.16312526,-0.28293768,-0.07682018,-0.84249896,0.10141273,-0.030769128,0.22004361,1.0357337,-0.27082846,-2.4817374,-0.12222404,-0.32822433,1.7826304,0.33187854,-0.22993654,0.72100616,-0.2799405,0.18781018,0.69462544,-0.026929678,0.47229564,0.335577,0.08296873,-0.35417545,-0.115038544,-0.39695027,-0.11846492,-0.49179685,0.030836679,0.029296959,-0.20524979,0.0026912228,-0.7508591,-0.098647326,0.58100724,-0.012231645,-0.45455772,0.030831981,-1.387743,-0.22919975,0.26098326,0.12014275,-0.18637663,-0.2574215,-0.09067863,0.11444575,-0.079135366,-0.29003662,-0.55434066,-0.2034287,-0.16639437,-0.27272633,0.6349193,0.16832612
155,-0.21047632,0.14636381,0.52566016,-0.09636302,0.1074569,0.2073107,-0.2651217,0.082973376,0.19328143,0.0967869,0.111814,-0.0790229,0.4739325,-0.0808988,-0.007980203,-0.24602513,0.2981354,0.06578718,-0.45794803,0.142171,-0.037785996,-0.1495471,0.3093641,0.13388781,0.1948638,0.0094238045,0.0747583,-0.25789198,-0.056524,-0.1599302,-0.09650399,0.734424,0.028029496,0.0680243,0.306376,0.2952508,-0.010525461,0.031134997,-0.0649115,-0.259851,-0.3623943,-0.005695832,0.25304267,-0.27835006,-0.15870783,-0.073553585,0.13270298,-0.22806239,-0.012362791,-0.450325,0.11520821,-0.025469199,0.13259201,0.91701615,-0.3300756,-1.7658312,-0.05500049,-0.1925961,1.478627,0.2860672,-0.2222636,0.39357692,-0.1863451,0.13439998,0.5720464,0.13621849,0.3163297,0.267426,0.373478,-0.37681082,0.0551456,-0.16074216,0.23341683,-0.29486,0.24807699,0.1459206,-0.0689795,0.1821094,-0.70533955,-0.033941,0.587606,-0.094171874,-0.4697307,0.31036538,-1.0496157,0.2679598,0.1599432,-0.070752315,-0.0726504,-0.1679276,0.09212719,-0.023002693,-0.23782948,0.0247592,-0.10360613,0.054553807,-0.3112979,-0.602428,0.519322,0.251666
156,-0.017136673,0.4081189,0.29351398,-0.19781424,-0.092754446,-0.27993923,-0.292067,0.31641445,-0.10710831,-0.16119455,0.056488447,-0.10477424,0.42440778,0.11392023,0.09802234,-0.3373189,0.0070920917,0.20142667,-0.019613989,0.16407067,0.4351981,-0.017062217,0.3900069,0.123328224,0.15272501,0.106786445,-0.04477445,-0.65578115,-0.27330267,0.03758193,0.1542111,0.22771573,-0.28017956,-0.084031664,0.37941444,0.2871541,0.14085178,0.1706789,-0.05084011,-0.39650285,-0.14811441,-0.27210134,-0.09061689,-0.4739,0.14303532,-0.06599436,0.28847823,-0.20754522,0.018308116,-0.9717944,0.019655338,-0.08243435,0.07894745,1.09136,-0.32210442,-2.1634934,-0.09561155,-0.087651215,1.6188613,0.31010544,-0.24116023,0.72434795,-0.49449533,0.117652126,0.5907959,-0.1263308,0.84421664,0.23640023,0.49950796,-0.40228865,-0.05432456,-0.4296789,-0.031008217,-0.079054326,0.13029389,-0.00065222546,-0.113071665,0.1365739,-0.87906003,-0.11513278,0.90659004,0.094188556,-0.7065342,-0.15371667,-1.1881136,-0.45369953,0.08317598,-0.16804488,-0.27934822,-0.44522178,-0.44600758,-0.10962444,-0.24347407,-0.16088833,-0.82459664,-0.06962311,-0.35623345,-0.28295,0.58087337,0.24090746
